Key,Choice,Question,Alternative,Rail,Teton,Dirt,Gravel,Paved,Dist,Cost,gender,age_group,age,educ,res,emp,marr,house,house_inc,ID
213,0,1,3,0,0,0,0,0,0,0,0,1,20,3,2,6,2,1,1,24
221,0,2,1,1,0,1,0,0,3.09,26,0,1,20,3,2,6,2,1,1,24
222,1,2,2,0,1,0,1,0,0.36,48,0,1,20,3,2,6,2,1,1,24
223,0,2,3,0,0,0,0,0,0,0,0,1,20,3,2,6,2,1,1,24
231,0,3,1,1,0,0,0,1,0.49,91,0,1,20,3,2,6,2,1,1,24
232,1,3,2,0,1,0,0,1,0.36,48,0,1,20,3,2,6,2,1,1,24
233,0,3,3,0,0,0,0,0,0,0,0,1,20,3,2,6,2,1,1,24
241,0,4,1,1,0,0,0,1,1.68,26,0,1,20,3,2,6,2,1,1,24
242,1,4,2,0,1,0,1,0,0.36,57,0,1,20,3,2,6,2,1,1,24
243,0,4,3,0,0,0,0,0,0,0,0,1,20,3,2,6,2,1,1,24
251,1,5,1,1,0,1,1,0,3.09,26,0,1,20,3,2,6,2,1,1,24
252,0,5,2,0,1,0,1,0,1.06,20,0,1,20,3,2,6,2,1,1,24
253,0,5,3,0,0,0,0,0,0,0,0,1,20,3,2,6,2,1,1,24
261,1,6,1,1,0,0,0,1,1.68,91,0,1,20,3,2,6,2,1,1,24
262,0,6,2,0,1,1,0,0,1.06,20,0,1,20,3,2,6,2,1,1,24
263,0,6,3,0,0,0,0,0,0,0,0,1,20,3,2,6,2,1,1,24
271,1,7,1,1,0,1,0,0,1.68,167,0,1,20,3,2,6,2,1,1,24
272,0,7,2,0,1,1,0,0,0.89,57,0,1,20,3,2,6,2,1,1,24
273,0,7,3,0,0,0,0,0,0,0,0,1,20,3,2,6,2,1,1,24
281,0,8,1,1,0,0,1,0,0.49,26,0,1,20,3,2,6,2,1,1,24
282,1,8,2,0,1,0,0,1,0.89,57,0,1,20,3,2,6,2,1,1,24
283,0,8,3,0,0,0,0,0,0,0,0,1,20,3,2,6,2,1,1,24
291,1,9,1,1,0,0,1,0,0.49,167,0,1,20,3,2,6,2,1,1,24
292,0,9,2,0,1,1,0,0,1.06,48,0,1,20,3,2,6,2,1,1,24
293,0,9,3,0,0,0,0,0,0,0,0,1,20,3,2,6,2,1,1,24
111,0,1,1,1,0,0,1,0,1.68,91,0,2,25,3,2,1,2,1,2,25
112,1,1,2,0,1,0,1,0,0.89,48,0,2,25,3,2,1,2,1,2,25
113,0,1,3,0,0,0,0,0,0,0,0,2,25,3,2,1,2,1,2,25
121,0,2,1,1,0,1,0,0,1.68,26,0,2,25,3,2,1,2,1,2,25
122,1,2,2,0,1,0,0,1,1.06,48,0,2,25,3,2,1,2,1,2,25
123,0,2,3,0,0,0,0,0,0,0,0,2,25,3,2,1,2,1,2,25
131,0,3,1,1,0,0,1,0,1.68,167,0,2,25,3,2,1,2,1,2,25
132,1,3,2,0,1,0,0,1,0.36,20,0,2,25,3,2,1,2,1,2,25
133,0,3,3,0,0,0,0,0,0,0,0,2,25,3,2,1,2,1,2,25
141,1,4,1,1,0,0,0,1,3.09,26,0,2,25,3,2,1,2,1,2,25
142,0,4,2,0,1,1,0,0,0.89,48,0,2,25,3,2,1,2,1,2,25
143,0,4,3,0,0,0,0,0,0,0,0,2,25,3,2,1,2,1,2,25
151,0,5,1,1,0,1,0,0,0.49,91,0,2,25,3,2,1,2,1,2,25
152,1,5,2,0,1,0,1,0,1.06,57,0,2,25,3,2,1,2,1,2,25
153,0,5,3,0,0,0,0,0,0,0,0,2,25,3,2,1,2,1,2,25
161,1,6,1,1,0,0,0,1,0.49,167,0,2,25,3,2,1,2,1,2,25
162,0,6,2,0,1,0,1,0,0.89,20,0,2,25,3,2,1,2,1,2,25
163,0,6,3,0,0,0,0,0,0,0,0,2,25,3,2,1,2,1,2,25
171,1,7,1,1,0,0,0,1,3.09,167,0,2,25,3,2,1,2,1,2,25
172,0,7,2,0,1,0,0,1,1.06,57,0,2,25,3,2,1,2,1,2,25
173,0,7,3,0,0,0,0,0,0,0,0,2,25,3,2,1,2,1,2,25
181,1,8,1,1,0,1,0,0,0.49,26,0,2,25,3,2,1,2,1,2,25
182,0,8,2,0,1,1,0,0,0.36,20,0,2,25,3,2,1,2,1,2,25
183,0,8,3,0,0,0,0,0,0,0,0,2,25,3,2,1,2,1,2,25
191,1,9,1,1,0,0,1,0,3.09,91,0,2,25,3,2,1,2,1,2,25
192,0,9,2,0,1,1,0,0,0.36,57,0,2,25,3,2,1,2,1,2,25
193,0,9,3,0,0,0,0,0,0,0,0,2,25,3,2,1,2,1,2,25
211,0,1,1,1,0,1,0,0,3.09,91,0,6,69,4,1,1,1,2,11,26
212,1,1,2,0,1,0,0,1,0.89,20,0,6,69,4,1,1,1,2,11,26
213,0,1,3,0,0,0,0,0,0,0,0,6,69,4,1,1,1,2,11,26
221,0,2,1,1,0,1,0,0,3.09,26,0,6,69,4,1,1,1,2,11,26
222,1,2,2,0,1,0,1,0,0.36,48,0,6,69,4,1,1,1,2,11,26
223,0,2,3,0,0,0,0,0,0,0,0,6,69,4,1,1,1,2,11,26
231,0,3,1,1,0,0,0,1,0.49,91,0,6,69,4,1,1,1,2,11,26
232,1,3,2,0,1,0,0,1,0.36,48,0,6,69,4,1,1,1,2,11,26
233,0,3,3,0,0,0,0,0,0,0,0,6,69,4,1,1,1,2,11,26
241,0,4,1,1,0,0,0,1,1.68,26,0,6,69,4,1,1,1,2,11,26
242,1,4,2,0,1,0,1,0,0.36,57,0,6,69,4,1,1,1,2,11,26
243,0,4,3,0,0,0,0,0,0,0,0,6,69,4,1,1,1,2,11,26
251,0,5,1,1,0,1,1,0,3.09,26,0,6,69,4,1,1,1,2,11,26
252,1,5,2,0,1,0,1,0,1.06,20,0,6,69,4,1,1,1,2,11,26
253,0,5,3,0,0,0,0,0,0,0,0,6,69,4,1,1,1,2,11,26
261,0,6,1,1,0,0,0,1,1.68,91,0,6,69,4,1,1,1,2,11,26
262,1,6,2,0,1,1,0,0,1.06,20,0,6,69,4,1,1,1,2,11,26
263,0,6,3,0,0,0,0,0,0,0,0,6,69,4,1,1,1,2,11,26
271,0,7,1,1,0,1,0,0,1.68,167,0,6,69,4,1,1,1,2,11,26
272,1,7,2,0,1,1,0,0,0.89,57,0,6,69,4,1,1,1,2,11,26
273,0,7,3,0,0,0,0,0,0,0,0,6,69,4,1,1,1,2,11,26
281,0,8,1,1,0,0,1,0,0.49,26,0,6,69,4,1,1,1,2,11,26
282,1,8,2,0,1,0,0,1,0.89,57,0,6,69,4,1,1,1,2,11,26
283,0,8,3,0,0,0,0,0,0,0,0,6,69,4,1,1,1,2,11,26
291,0,9,1,1,0,0,1,0,0.49,167,0,6,69,4,1,1,1,2,11,26
292,1,9,2,0,1,1,0,0,1.06,48,0,6,69,4,1,1,1,2,11,26
293,0,9,3,0,0,0,0,0,0,0,0,6,69,4,1,1,1,2,11,26
111,1,1,1,1,0,0,1,0,1.68,91,1,2,26,4,2,6,1,3,2,27
112,0,1,2,0,1,0,1,0,0.89,48,1,2,26,4,2,6,1,3,2,27
113,0,1,3,0,0,0,0,0,0,0,1,2,26,4,2,6,1,3,2,27
121,1,2,1,1,0,1,0,0,1.68,26,1,2,26,4,2,6,1,3,2,27
122,0,2,2,0,1,0,0,1,1.06,48,1,2,26,4,2,6,1,3,2,27
123,0,2,3,0,0,0,0,0,0,0,1,2,26,4,2,6,1,3,2,27
131,1,3,1,1,0,0,1,0,1.68,167,1,2,26,4,2,6,1,3,2,27
132,0,3,2,0,1,0,0,1,0.36,20,1,2,26,4,2,6,1,3,2,27
133,0,3,3,0,0,0,0,0,0,0,1,2,26,4,2,6,1,3,2,27
141,1,4,1,1,0,0,0,1,3.09,26,1,2,26,4,2,6,1,3,2,27
142,0,4,2,0,1,1,0,0,0.89,48,1,2,26,4,2,6,1,3,2,27
143,0,4,3,0,0,0,0,0,0,0,1,2,26,4,2,6,1,3,2,27
151,1,5,1,1,0,1,0,0,0.49,91,1,2,26,4,2,6,1,3,2,27
152,0,5,2,0,1,0,1,0,1.06,57,1,2,26,4,2,6,1,3,2,27
153,0,5,3,0,0,0,0,0,0,0,1,2,26,4,2,6,1,3,2,27
161,0,6,1,1,0,0,0,1,0.49,167,1,2,26,4,2,6,1,3,2,27
162,1,6,2,0,1,0,1,0,0.89,20,1,2,26,4,2,6,1,3,2,27
163,0,6,3,0,0,0,0,0,0,0,1,2,26,4,2,6,1,3,2,27
171,1,7,1,1,0,0,0,1,3.09,167,1,2,26,4,2,6,1,3,2,27
172,0,7,2,0,1,0,0,1,1.06,57,1,2,26,4,2,6,1,3,2,27
173,0,7,3,0,0,0,0,0,0,0,1,2,26,4,2,6,1,3,2,27
181,0,8,1,1,0,1,0,0,0.49,26,1,2,26,4,2,6,1,3,2,27
182,1,8,2,0,1,1,0,0,0.36,20,1,2,26,4,2,6,1,3,2,27
183,0,8,3,0,0,0,0,0,0,0,1,2,26,4,2,6,1,3,2,27
191,1,9,1,1,0,0,1,0,3.09,91,1,2,26,4,2,6,1,3,2,27
192,0,9,2,0,1,1,0,0,0.36,57,1,2,26,4,2,6,1,3,2,27
193,0,9,3,0,0,0,0,0,0,0,1,2,26,4,2,6,1,3,2,27
111,0,1,1,1,0,0,1,0,1.68,91,1,4,45,5,3,6,2,2,4,28
112,1,1,2,0,1,0,1,0,0.89,48,1,4,45,5,3,6,2,2,4,28
113,0,1,3,0,0,0,0,0,0,0,1,4,45,5,3,6,2,2,4,28
121,0,2,1,1,0,1,0,0,1.68,26,1,4,45,5,3,6,2,2,4,28
122,1,2,2,0,1,0,0,1,1.06,48,1,4,45,5,3,6,2,2,4,28
123,0,2,3,0,0,0,0,0,0,0,1,4,45,5,3,6,2,2,4,28
131,0,3,1,1,0,0,1,0,1.68,167,1,4,45,5,3,6,2,2,4,28
132,1,3,2,0,1,0,0,1,0.36,20,1,4,45,5,3,6,2,2,4,28
133,0,3,3,0,0,0,0,0,0,0,1,4,45,5,3,6,2,2,4,28
141,0,4,1,1,0,0,0,1,3.09,26,1,4,45,5,3,6,2,2,4,28
142,1,4,2,0,1,1,0,0,0.89,48,1,4,45,5,3,6,2,2,4,28
143,0,4,3,0,0,0,0,0,0,0,1,4,45,5,3,6,2,2,4,28
151,0,5,1,1,0,1,0,0,0.49,91,1,4,45,5,3,6,2,2,4,28
152,1,5,2,0,1,0,1,0,1.06,57,1,4,45,5,3,6,2,2,4,28
153,0,5,3,0,0,0,0,0,0,0,1,4,45,5,3,6,2,2,4,28
161,0,6,1,1,0,0,0,1,0.49,167,1,4,45,5,3,6,2,2,4,28
162,1,6,2,0,1,0,1,0,0.89,20,1,4,45,5,3,6,2,2,4,28
163,0,6,3,0,0,0,0,0,0,0,1,4,45,5,3,6,2,2,4,28
171,0,7,1,1,0,0,0,1,3.09,167,1,4,45,5,3,6,2,2,4,28
172,1,7,2,0,1,0,0,1,1.06,57,1,4,45,5,3,6,2,2,4,28
173,0,7,3,0,0,0,0,0,0,0,1,4,45,5,3,6,2,2,4,28
181,1,8,1,1,0,1,0,0,0.49,26,1,4,45,5,3,6,2,2,4,28
182,0,8,2,0,1,1,0,0,0.36,20,1,4,45,5,3,6,2,2,4,28
183,0,8,3,0,0,0,0,0,0,0,1,4,45,5,3,6,2,2,4,28
191,1,9,1,1,0,0,1,0,3.09,91,1,4,45,5,3,6,2,2,4,28
192,0,9,2,0,1,1,0,0,0.36,57,1,4,45,5,3,6,2,2,4,28
193,0,9,3,0,0,0,0,0,0,0,1,4,45,5,3,6,2,2,4,28
111,0,1,1,1,0,0,1,0,1.68,91,1,4,50,6,1,1,1,4,9,29
112,1,1,2,0,1,0,1,0,0.89,48,1,4,50,6,1,1,1,4,9,29
113,0,1,3,0,0,0,0,0,0,0,1,4,50,6,1,1,1,4,9,29
121,0,2,1,1,0,1,0,0,1.68,26,1,4,50,6,1,1,1,4,9,29
122,1,2,2,0,1,0,0,1,1.06,48,1,4,50,6,1,1,1,4,9,29
123,0,2,3,0,0,0,0,0,0,0,1,4,50,6,1,1,1,4,9,29
131,0,3,1,1,0,0,1,0,1.68,167,1,4,50,6,1,1,1,4,9,29
132,1,3,2,0,1,0,0,1,0.36,20,1,4,50,6,1,1,1,4,9,29
133,0,3,3,0,0,0,0,0,0,0,1,4,50,6,1,1,1,4,9,29
141,1,4,1,1,0,0,0,1,3.09,26,1,4,50,6,1,1,1,4,9,29
142,0,4,2,0,1,1,0,0,0.89,48,1,4,50,6,1,1,1,4,9,29
143,0,4,3,0,0,0,0,0,0,0,1,4,50,6,1,1,1,4,9,29
151,1,5,1,1,0,1,0,0,0.49,91,1,4,50,6,1,1,1,4,9,29
152,0,5,2,0,1,0,1,0,1.06,57,1,4,50,6,1,1,1,4,9,29
153,0,5,3,0,0,0,0,0,0,0,1,4,50,6,1,1,1,4,9,29
161,1,6,1,1,0,0,0,1,0.49,167,1,4,50,6,1,1,1,4,9,29
162,0,6,2,0,1,0,1,0,0.89,20,1,4,50,6,1,1,1,4,9,29
163,0,6,3,0,0,0,0,0,0,0,1,4,50,6,1,1,1,4,9,29
171,1,7,1,1,0,0,0,1,3.09,167,1,4,50,6,1,1,1,4,9,29
172,0,7,2,0,1,0,0,1,1.06,57,1,4,50,6,1,1,1,4,9,29
173,0,7,3,0,0,0,0,0,0,0,1,4,50,6,1,1,1,4,9,29
181,0,8,1,1,0,1,0,0,0.49,26,1,4,50,6,1,1,1,4,9,29
182,1,8,2,0,1,1,0,0,0.36,20,1,4,50,6,1,1,1,4,9,29
183,0,8,3,0,0,0,0,0,0,0,1,4,50,6,1,1,1,4,9,29
191,0,9,1,1,0,0,1,0,3.09,91,1,4,50,6,1,1,1,4,9,29
192,1,9,2,0,1,1,0,0,0.36,57,1,4,50,6,1,1,1,4,9,29
193,0,9,3,0,0,0,0,0,0,0,1,4,50,6,1,1,1,4,9,29
211,0,1,1,1,0,1,0,0,3.09,91,1,3,37,4,1,2,1,7,4,30
212,1,1,2,0,1,0,0,1,0.89,20,1,3,37,4,1,2,1,7,4,30
213,0,1,3,0,0,0,0,0,0,0,1,3,37,4,1,2,1,7,4,30
221,0,2,1,1,0,1,0,0,3.09,26,1,3,37,4,1,2,1,7,4,30
222,1,2,2,0,1,0,1,0,0.36,48,1,3,37,4,1,2,1,7,4,30
223,0,2,3,0,0,0,0,0,0,0,1,3,37,4,1,2,1,7,4,30
231,0,3,1,1,0,0,0,1,0.49,91,1,3,37,4,1,2,1,7,4,30
232,1,3,2,0,1,0,0,1,0.36,48,1,3,37,4,1,2,1,7,4,30
233,0,3,3,0,0,0,0,0,0,0,1,3,37,4,1,2,1,7,4,30
241,1,4,1,1,0,0,0,1,1.68,26,1,3,37,4,1,2,1,7,4,30
242,0,4,2,0,1,0,1,0,0.36,57,1,3,37,4,1,2,1,7,4,30
243,0,4,3,0,0,0,0,0,0,0,1,3,37,4,1,2,1,7,4,30
251,1,5,1,1,0,1,1,0,3.09,26,1,3,37,4,1,2,1,7,4,30
252,0,5,2,0,1,0,1,0,1.06,20,1,3,37,4,1,2,1,7,4,30
253,0,5,3,0,0,0,0,0,0,0,1,3,37,4,1,2,1,7,4,30
261,0,6,1,1,0,0,0,1,1.68,91,1,3,37,4,1,2,1,7,4,30
262,1,6,2,0,1,1,0,0,1.06,20,1,3,37,4,1,2,1,7,4,30
263,0,6,3,0,0,0,0,0,0,0,1,3,37,4,1,2,1,7,4,30
271,0,7,1,1,0,1,0,0,1.68,167,1,3,37,4,1,2,1,7,4,30
272,1,7,2,0,1,1,0,0,0.89,57,1,3,37,4,1,2,1,7,4,30
273,0,7,3,0,0,0,0,0,0,0,1,3,37,4,1,2,1,7,4,30
281,0,8,1,1,0,0,1,0,0.49,26,1,3,37,4,1,2,1,7,4,30
282,1,8,2,0,1,0,0,1,0.89,57,1,3,37,4,1,2,1,7,4,30
283,0,8,3,0,0,0,0,0,0,0,1,3,37,4,1,2,1,7,4,30
291,0,9,1,1,0,0,1,0,0.49,167,1,3,37,4,1,2,1,7,4,30
292,1,9,2,0,1,1,0,0,1.06,48,1,3,37,4,1,2,1,7,4,30
293,0,9,3,0,0,0,0,0,0,0,1,3,37,4,1,2,1,7,4,30
111,1,1,1,1,0,0,1,0,1.68,91,0,1,19,3,2,6,2,1,1,31
112,0,1,2,0,1,0,1,0,0.89,48,0,1,19,3,2,6,2,1,1,31
113,0,1,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,1,31
121,1,2,1,1,0,1,0,0,1.68,26,0,1,19,3,2,6,2,1,1,31
122,0,2,2,0,1,0,0,1,1.06,48,0,1,19,3,2,6,2,1,1,31
123,0,2,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,1,31
131,1,3,1,1,0,0,1,0,1.68,167,0,1,19,3,2,6,2,1,1,31
132,0,3,2,0,1,0,0,1,0.36,20,0,1,19,3,2,6,2,1,1,31
133,0,3,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,1,31
141,1,4,1,1,0,0,0,1,3.09,26,0,1,19,3,2,6,2,1,1,31
142,0,4,2,0,1,1,0,0,0.89,48,0,1,19,3,2,6,2,1,1,31
143,0,4,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,1,31
151,0,5,1,1,0,1,0,0,0.49,91,0,1,19,3,2,6,2,1,1,31
152,1,5,2,0,1,0,1,0,1.06,57,0,1,19,3,2,6,2,1,1,31
153,0,5,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,1,31
161,0,6,1,1,0,0,0,1,0.49,167,0,1,19,3,2,6,2,1,1,31
162,1,6,2,0,1,0,1,0,0.89,20,0,1,19,3,2,6,2,1,1,31
163,0,6,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,1,31
171,1,7,1,1,0,0,0,1,3.09,167,0,1,19,3,2,6,2,1,1,31
172,0,7,2,0,1,0,0,1,1.06,57,0,1,19,3,2,6,2,1,1,31
173,0,7,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,1,31
181,1,8,1,1,0,1,0,0,0.49,26,0,1,19,3,2,6,2,1,1,31
182,0,8,2,0,1,1,0,0,0.36,20,0,1,19,3,2,6,2,1,1,31
183,0,8,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,1,31
191,1,9,1,1,0,0,1,0,3.09,91,0,1,19,3,2,6,2,1,1,31
192,0,9,2,0,1,1,0,0,0.36,57,0,1,19,3,2,6,2,1,1,31
193,0,9,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,1,31
211,0,1,1,1,0,1,0,0,3.09,91,1,1,24,2,2,1,2,1,2,32
212,1,1,2,0,1,0,0,1,0.89,20,1,1,24,2,2,1,2,1,2,32
213,0,1,3,0,0,0,0,0,0,0,1,1,24,2,2,1,2,1,2,32
221,1,2,1,1,0,1,0,0,3.09,26,1,1,24,2,2,1,2,1,2,32
222,0,2,2,0,1,0,1,0,0.36,48,1,1,24,2,2,1,2,1,2,32
223,0,2,3,0,0,0,0,0,0,0,1,1,24,2,2,1,2,1,2,32
231,0,3,1,1,0,0,0,1,0.49,91,1,1,24,2,2,1,2,1,2,32
232,1,3,2,0,1,0,0,1,0.36,48,1,1,24,2,2,1,2,1,2,32
233,0,3,3,0,0,0,0,0,0,0,1,1,24,2,2,1,2,1,2,32
241,1,4,1,1,0,0,0,1,1.68,26,1,1,24,2,2,1,2,1,2,32
242,0,4,2,0,1,0,1,0,0.36,57,1,1,24,2,2,1,2,1,2,32
243,0,4,3,0,0,0,0,0,0,0,1,1,24,2,2,1,2,1,2,32
251,0,5,1,1,0,1,1,0,3.09,26,1,1,24,2,2,1,2,1,2,32
252,1,5,2,0,1,0,1,0,1.06,20,1,1,24,2,2,1,2,1,2,32
253,0,5,3,0,0,0,0,0,0,0,1,1,24,2,2,1,2,1,2,32
261,0,6,1,1,0,0,0,1,1.68,91,1,1,24,2,2,1,2,1,2,32
262,1,6,2,0,1,1,0,0,1.06,20,1,1,24,2,2,1,2,1,2,32
263,0,6,3,0,0,0,0,0,0,0,1,1,24,2,2,1,2,1,2,32
271,0,7,1,1,0,1,0,0,1.68,167,1,1,24,2,2,1,2,1,2,32
272,1,7,2,0,1,1,0,0,0.89,57,1,1,24,2,2,1,2,1,2,32
273,0,7,3,0,0,0,0,0,0,0,1,1,24,2,2,1,2,1,2,32
281,1,8,1,1,0,0,1,0,0.49,26,1,1,24,2,2,1,2,1,2,32
282,0,8,2,0,1,0,0,1,0.89,57,1,1,24,2,2,1,2,1,2,32
283,0,8,3,0,0,0,0,0,0,0,1,1,24,2,2,1,2,1,2,32
291,0,9,1,1,0,0,1,0,0.49,167,1,1,24,2,2,1,2,1,2,32
292,1,9,2,0,1,1,0,0,1.06,48,1,1,24,2,2,1,2,1,2,32
293,0,9,3,0,0,0,0,0,0,0,1,1,24,2,2,1,2,1,2,32
111,0,1,1,1,0,0,1,0,1.68,91,1,1,24,5,1,2,1,2,2,33
112,1,1,2,0,1,0,1,0,0.89,48,1,1,24,5,1,2,1,2,2,33
113,0,1,3,0,0,0,0,0,0,0,1,1,24,5,1,2,1,2,2,33
121,0,2,1,1,0,1,0,0,1.68,26,1,1,24,5,1,2,1,2,2,33
122,1,2,2,0,1,0,0,1,1.06,48,1,1,24,5,1,2,1,2,2,33
123,0,2,3,0,0,0,0,0,0,0,1,1,24,5,1,2,1,2,2,33
131,1,3,1,1,0,0,1,0,1.68,167,1,1,24,5,1,2,1,2,2,33
132,0,3,2,0,1,0,0,1,0.36,20,1,1,24,5,1,2,1,2,2,33
133,0,3,3,0,0,0,0,0,0,0,1,1,24,5,1,2,1,2,2,33
141,0,4,1,1,0,0,0,1,3.09,26,1,1,24,5,1,2,1,2,2,33
142,1,4,2,0,1,1,0,0,0.89,48,1,1,24,5,1,2,1,2,2,33
143,0,4,3,0,0,0,0,0,0,0,1,1,24,5,1,2,1,2,2,33
151,0,5,1,1,0,1,0,0,0.49,91,1,1,24,5,1,2,1,2,2,33
152,1,5,2,0,1,0,1,0,1.06,57,1,1,24,5,1,2,1,2,2,33
153,0,5,3,0,0,0,0,0,0,0,1,1,24,5,1,2,1,2,2,33
161,0,6,1,1,0,0,0,1,0.49,167,1,1,24,5,1,2,1,2,2,33
162,1,6,2,0,1,0,1,0,0.89,20,1,1,24,5,1,2,1,2,2,33
163,0,6,3,0,0,0,0,0,0,0,1,1,24,5,1,2,1,2,2,33
171,0,7,1,1,0,0,0,1,3.09,167,1,1,24,5,1,2,1,2,2,33
172,1,7,2,0,1,0,0,1,1.06,57,1,1,24,5,1,2,1,2,2,33
173,0,7,3,0,0,0,0,0,0,0,1,1,24,5,1,2,1,2,2,33
181,1,8,1,1,0,1,0,0,0.49,26,1,1,24,5,1,2,1,2,2,33
182,0,8,2,0,1,1,0,0,0.36,20,1,1,24,5,1,2,1,2,2,33
183,0,8,3,0,0,0,0,0,0,0,1,1,24,5,1,2,1,2,2,33
191,1,9,1,1,0,0,1,0,3.09,91,1,1,24,5,1,2,1,2,2,33
192,0,9,2,0,1,1,0,0,0.36,57,1,1,24,5,1,2,1,2,2,33
193,0,9,3,0,0,0,0,0,0,0,1,1,24,5,1,2,1,2,2,33
211,0,1,1,1,0,1,0,0,3.09,91,0,2,28,6,1,2,1,3,4,34
212,1,1,2,0,1,0,0,1,0.89,20,0,2,28,6,1,2,1,3,4,34
213,0,1,3,0,0,0,0,0,0,0,0,2,28,6,1,2,1,3,4,34
221,1,2,1,1,0,1,0,0,3.09,26,0,2,28,6,1,2,1,3,4,34
222,0,2,2,0,1,0,1,0,0.36,48,0,2,28,6,1,2,1,3,4,34
223,0,2,3,0,0,0,0,0,0,0,0,2,28,6,1,2,1,3,4,34
231,0,3,1,1,0,0,0,1,0.49,91,0,2,28,6,1,2,1,3,4,34
232,1,3,2,0,1,0,0,1,0.36,48,0,2,28,6,1,2,1,3,4,34
233,0,3,3,0,0,0,0,0,0,0,0,2,28,6,1,2,1,3,4,34
241,0,4,1,1,0,0,0,1,1.68,26,0,2,28,6,1,2,1,3,4,34
242,1,4,2,0,1,0,1,0,0.36,57,0,2,28,6,1,2,1,3,4,34
243,0,4,3,0,0,0,0,0,0,0,0,2,28,6,1,2,1,3,4,34
251,1,5,1,1,0,1,1,0,3.09,26,0,2,28,6,1,2,1,3,4,34
252,0,5,2,0,1,0,1,0,1.06,20,0,2,28,6,1,2,1,3,4,34
253,0,5,3,0,0,0,0,0,0,0,0,2,28,6,1,2,1,3,4,34
261,1,6,1,1,0,0,0,1,1.68,91,0,2,28,6,1,2,1,3,4,34
262,0,6,2,0,1,1,0,0,1.06,20,0,2,28,6,1,2,1,3,4,34
263,0,6,3,0,0,0,0,0,0,0,0,2,28,6,1,2,1,3,4,34
271,1,7,1,1,0,1,0,0,1.68,167,0,2,28,6,1,2,1,3,4,34
272,0,7,2,0,1,1,0,0,0.89,57,0,2,28,6,1,2,1,3,4,34
273,0,7,3,0,0,0,0,0,0,0,0,2,28,6,1,2,1,3,4,34
281,0,8,1,1,0,0,1,0,0.49,26,0,2,28,6,1,2,1,3,4,34
282,1,8,2,0,1,0,0,1,0.89,57,0,2,28,6,1,2,1,3,4,34
283,0,8,3,0,0,0,0,0,0,0,0,2,28,6,1,2,1,3,4,34
291,1,9,1,1,0,0,1,0,0.49,167,0,2,28,6,1,2,1,3,4,34
292,0,9,2,0,1,1,0,0,1.06,48,0,2,28,6,1,2,1,3,4,34
293,0,9,3,0,0,0,0,0,0,0,0,2,28,6,1,2,1,3,4,34
111,0,1,1,1,0,0,1,0,1.68,91,1,2,34,5,1,6,1,6,4,35
112,0,1,2,0,1,0,1,0,0.89,48,1,2,34,5,1,6,1,6,4,35
113,1,1,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,6,4,35
121,1,2,1,1,0,1,0,0,1.68,26,1,2,34,5,1,6,1,6,4,35
122,0,2,2,0,1,0,0,1,1.06,48,1,2,34,5,1,6,1,6,4,35
123,0,2,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,6,4,35
131,0,3,1,1,0,0,1,0,1.68,167,1,2,34,5,1,6,1,6,4,35
132,1,3,2,0,1,0,0,1,0.36,20,1,2,34,5,1,6,1,6,4,35
133,0,3,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,6,4,35
141,1,4,1,1,0,0,0,1,3.09,26,1,2,34,5,1,6,1,6,4,35
142,0,4,2,0,1,1,0,0,0.89,48,1,2,34,5,1,6,1,6,4,35
143,0,4,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,6,4,35
151,0,5,1,1,0,1,0,0,0.49,91,1,2,34,5,1,6,1,6,4,35
152,0,5,2,0,1,0,1,0,1.06,57,1,2,34,5,1,6,1,6,4,35
153,1,5,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,6,4,35
161,0,6,1,1,0,0,0,1,0.49,167,1,2,34,5,1,6,1,6,4,35
162,1,6,2,0,1,0,1,0,0.89,20,1,2,34,5,1,6,1,6,4,35
163,0,6,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,6,4,35
171,0,7,1,1,0,0,0,1,3.09,167,1,2,34,5,1,6,1,6,4,35
172,0,7,2,0,1,0,0,1,1.06,57,1,2,34,5,1,6,1,6,4,35
173,1,7,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,6,4,35
181,0,8,1,1,0,1,0,0,0.49,26,1,2,34,5,1,6,1,6,4,35
182,1,8,2,0,1,1,0,0,0.36,20,1,2,34,5,1,6,1,6,4,35
183,0,8,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,6,4,35
191,0,9,1,1,0,0,1,0,3.09,91,1,2,34,5,1,6,1,6,4,35
192,0,9,2,0,1,1,0,0,0.36,57,1,2,34,5,1,6,1,6,4,35
