Case,Choice,Question,Alternative,Rail,Teton,Dirt,Gravel,Paved,Dist,Cost,gender,age_group,age,educ,res,emp,marr,house,house_inc,ID
426,0,6,3,0,0,0,0,0,0,0,1,1,24,3,1,2,1,2,5,48
427,0,7,1,1,0,1,0,0,1.68,167,1,1,24,3,1,2,1,2,5,48
427,1,7,2,0,1,1,0,0,0.89,57,1,1,24,3,1,2,1,2,5,48
427,0,7,3,0,0,0,0,0,0,0,1,1,24,3,1,2,1,2,5,48
428,0,8,1,1,0,0,1,0,0.49,26,1,1,24,3,1,2,1,2,5,48
428,1,8,2,0,1,0,0,1,0.89,57,1,1,24,3,1,2,1,2,5,48
428,0,8,3,0,0,0,0,0,0,0,1,1,24,3,1,2,1,2,5,48
429,1,9,1,1,0,0,1,0,0.49,167,1,1,24,3,1,2,1,2,5,48
429,0,9,2,0,1,1,0,0,1.06,48,1,1,24,3,1,2,1,2,5,48
429,0,9,3,0,0,0,0,0,0,0,1,1,24,3,1,2,1,2,5,48
430,0,1,1,1,0,1,0,0,3.09,91,1,3,36,5,1,6,1,7,8,49
430,1,1,2,0,1,0,0,1,0.89,20,1,3,36,5,1,6,1,7,8,49
430,0,1,3,0,0,0,0,0,0,0,1,3,36,5,1,6,1,7,8,49
431,0,2,1,1,0,1,0,0,3.09,26,1,3,36,5,1,6,1,7,8,49
431,0,2,2,0,1,0,1,0,0.36,48,1,3,36,5,1,6,1,7,8,49
431,1,2,3,0,0,0,0,0,0,0,1,3,36,5,1,6,1,7,8,49
432,0,3,1,1,0,0,0,1,0.49,91,1,3,36,5,1,6,1,7,8,49
432,1,3,2,0,1,0,0,1,0.36,48,1,3,36,5,1,6,1,7,8,49
432,0,3,3,0,0,0,0,0,0,0,1,3,36,5,1,6,1,7,8,49
433,0,4,1,1,0,0,0,1,1.68,26,1,3,36,5,1,6,1,7,8,49
433,0,4,2,0,1,0,1,0,0.36,57,1,3,36,5,1,6,1,7,8,49
433,1,4,3,0,0,0,0,0,0,0,1,3,36,5,1,6,1,7,8,49
434,0,5,1,1,0,1,1,0,3.09,26,1,3,36,5,1,6,1,7,8,49
434,1,5,2,0,1,0,1,0,1.06,20,1,3,36,5,1,6,1,7,8,49
434,0,5,3,0,0,0,0,0,0,0,1,3,36,5,1,6,1,7,8,49
435,0,6,1,1,0,0,0,1,1.68,91,1,3,36,5,1,6,1,7,8,49
435,0,6,2,0,1,1,0,0,1.06,20,1,3,36,5,1,6,1,7,8,49
435,1,6,3,0,0,0,0,0,0,0,1,3,36,5,1,6,1,7,8,49
436,0,7,1,1,0,1,0,0,1.68,167,1,3,36,5,1,6,1,7,8,49
436,0,7,2,0,1,1,0,0,0.89,57,1,3,36,5,1,6,1,7,8,49
436,1,7,3,0,0,0,0,0,0,0,1,3,36,5,1,6,1,7,8,49
437,0,8,1,1,0,0,1,0,0.49,26,1,3,36,5,1,6,1,7,8,49
437,1,8,2,0,1,0,0,1,0.89,57,1,3,36,5,1,6,1,7,8,49
437,0,8,3,0,0,0,0,0,0,0,1,3,36,5,1,6,1,7,8,49
438,0,9,1,1,0,0,1,0,0.49,167,1,3,36,5,1,6,1,7,8,49
438,0,9,2,0,1,1,0,0,1.06,48,1,3,36,5,1,6,1,7,8,49
438,1,9,3,0,0,0,0,0,0,0,1,3,36,5,1,6,1,7,8,49
439,1,1,1,1,0,1,0,0,3.09,91,0,1,24,3,2,6,2,1,4,50
439,0,1,2,0,1,0,0,1,0.89,20,0,1,24,3,2,6,2,1,4,50
439,0,1,3,0,0,0,0,0,0,0,0,1,24,3,2,6,2,1,4,50
440,1,2,1,1,0,1,0,0,3.09,26,0,1,24,3,2,6,2,1,4,50
440,0,2,2,0,1,0,1,0,0.36,48,0,1,24,3,2,6,2,1,4,50
440,0,2,3,0,0,0,0,0,0,0,0,1,24,3,2,6,2,1,4,50
441,1,3,1,1,0,0,0,1,0.49,91,0,1,24,3,2,6,2,1,4,50
441,0,3,2,0,1,0,0,1,0.36,48,0,1,24,3,2,6,2,1,4,50
441,0,3,3,0,0,0,0,0,0,0,0,1,24,3,2,6,2,1,4,50
442,1,4,1,1,0,0,0,1,1.68,26,0,1,24,3,2,6,2,1,4,50
442,0,4,2,0,1,0,1,0,0.36,57,0,1,24,3,2,6,2,1,4,50
442,0,4,3,0,0,0,0,0,0,0,0,1,24,3,2,6,2,1,4,50
443,1,5,1,1,0,1,1,0,3.09,26,0,1,24,3,2,6,2,1,4,50
443,0,5,2,0,1,0,1,0,1.06,20,0,1,24,3,2,6,2,1,4,50
443,0,5,3,0,0,0,0,0,0,0,0,1,24,3,2,6,2,1,4,50
444,0,6,1,1,0,0,0,1,1.68,91,0,1,24,3,2,6,2,1,4,50
444,1,6,2,0,1,1,0,0,1.06,20,0,1,24,3,2,6,2,1,4,50
444,0,6,3,0,0,0,0,0,0,0,0,1,24,3,2,6,2,1,4,50
445,1,7,1,1,0,1,0,0,1.68,167,0,1,24,3,2,6,2,1,4,50
445,0,7,2,0,1,1,0,0,0.89,57,0,1,24,3,2,6,2,1,4,50
445,0,7,3,0,0,0,0,0,0,0,0,1,24,3,2,6,2,1,4,50
446,0,8,1,1,0,0,1,0,0.49,26,0,1,24,3,2,6,2,1,4,50
446,1,8,2,0,1,0,0,1,0.89,57,0,1,24,3,2,6,2,1,4,50
446,0,8,3,0,0,0,0,0,0,0,0,1,24,3,2,6,2,1,4,50
447,0,9,1,1,0,0,1,0,0.49,167,0,1,24,3,2,6,2,1,4,50
447,1,9,2,0,1,1,0,0,1.06,48,0,1,24,3,2,6,2,1,4,50
447,0,9,3,0,0,0,0,0,0,0,0,1,24,3,2,6,2,1,4,50
448,0,1,1,1,0,0,1,0,1.68,91,0,1,19,3,2,6,2,1,2,51
448,1,1,2,0,1,0,1,0,0.89,48,0,1,19,3,2,6,2,1,2,51
448,0,1,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,2,51
449,0,2,1,1,0,1,0,0,1.68,26,0,1,19,3,2,6,2,1,2,51
449,1,2,2,0,1,0,0,1,1.06,48,0,1,19,3,2,6,2,1,2,51
449,0,2,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,2,51
450,0,3,1,1,0,0,1,0,1.68,167,0,1,19,3,2,6,2,1,2,51
450,1,3,2,0,1,0,0,1,0.36,20,0,1,19,3,2,6,2,1,2,51
450,0,3,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,2,51
451,0,4,1,1,0,0,0,1,3.09,26,0,1,19,3,2,6,2,1,2,51
451,1,4,2,0,1,1,0,0,0.89,48,0,1,19,3,2,6,2,1,2,51
451,0,4,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,2,51
452,0,5,1,1,0,1,0,0,0.49,91,0,1,19,3,2,6,2,1,2,51
452,1,5,2,0,1,0,1,0,1.06,57,0,1,19,3,2,6,2,1,2,51
452,0,5,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,2,51
453,0,6,1,1,0,0,0,1,0.49,167,0,1,19,3,2,6,2,1,2,51
453,1,6,2,0,1,0,1,0,0.89,20,0,1,19,3,2,6,2,1,2,51
453,0,6,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,2,51
454,0,7,1,1,0,0,0,1,3.09,167,0,1,19,3,2,6,2,1,2,51
454,1,7,2,0,1,0,0,1,1.06,57,0,1,19,3,2,6,2,1,2,51
454,0,7,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,2,51
455,1,8,1,1,0,1,0,0,0.49,26,0,1,19,3,2,6,2,1,2,51
455,0,8,2,0,1,1,0,0,0.36,20,0,1,19,3,2,6,2,1,2,51
455,0,8,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,2,51
456,0,9,1,1,0,0,1,0,3.09,91,0,1,19,3,2,6,2,1,2,51
456,1,9,2,0,1,1,0,0,0.36,57,0,1,19,3,2,6,2,1,2,51
456,0,9,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,1,2,51
457,1,1,1,1,0,0,1,0,1.68,91,1,2,25,5,1,2,1,2,3,52
457,0,1,2,0,1,0,1,0,0.89,48,1,2,25,5,1,2,1,2,3,52
457,0,1,3,0,0,0,0,0,0,0,1,2,25,5,1,2,1,2,3,52
458,1,2,1,1,0,1,0,0,1.68,26,1,2,25,5,1,2,1,2,3,52
458,0,2,2,0,1,0,0,1,1.06,48,1,2,25,5,1,2,1,2,3,52
458,0,2,3,0,0,0,0,0,0,0,1,2,25,5,1,2,1,2,3,52
459,1,3,1,1,0,0,1,0,1.68,167,1,2,25,5,1,2,1,2,3,52
459,0,3,2,0,1,0,0,1,0.36,20,1,2,25,5,1,2,1,2,3,52
459,0,3,3,0,0,0,0,0,0,0,1,2,25,5,1,2,1,2,3,52
460,1,4,1,1,0,0,0,1,3.09,26,1,2,25,5,1,2,1,2,3,52
460,0,4,2,0,1,1,0,0,0.89,48,1,2,25,5,1,2,1,2,3,52
460,0,4,3,0,0,0,0,0,0,0,1,2,25,5,1,2,1,2,3,52
461,1,5,1,1,0,1,0,0,0.49,91,1,2,25,5,1,2,1,2,3,52
461,0,5,2,0,1,0,1,0,1.06,57,1,2,25,5,1,2,1,2,3,52
461,0,5,3,0,0,0,0,0,0,0,1,2,25,5,1,2,1,2,3,52
462,1,6,1,1,0,0,0,1,0.49,167,1,2,25,5,1,2,1,2,3,52
462,0,6,2,0,1,0,1,0,0.89,20,1,2,25,5,1,2,1,2,3,52
462,0,6,3,0,0,0,0,0,0,0,1,2,25,5,1,2,1,2,3,52
463,1,7,1,1,0,0,0,1,3.09,167,1,2,25,5,1,2,1,2,3,52
463,0,7,2,0,1,0,0,1,1.06,57,1,2,25,5,1,2,1,2,3,52
463,0,7,3,0,0,0,0,0,0,0,1,2,25,5,1,2,1,2,3,52
464,1,8,1,1,0,1,0,0,0.49,26,1,2,25,5,1,2,1,2,3,52
464,0,8,2,0,1,1,0,0,0.36,20,1,2,25,5,1,2,1,2,3,52
464,0,8,3,0,0,0,0,0,0,0,1,2,25,5,1,2,1,2,3,52
465,1,9,1,1,0,0,1,0,3.09,91,1,2,25,5,1,2,1,2,3,52
465,0,9,2,0,1,1,0,0,0.36,57,1,2,25,5,1,2,1,2,3,52
465,0,9,3,0,0,0,0,0,0,0,1,2,25,5,1,2,1,2,3,52
466,0,1,1,1,0,0,1,0,1.68,91,0,2,27,5,2,1,2,1,3,53
466,1,1,2,0,1,0,1,0,0.89,48,0,2,27,5,2,1,2,1,3,53
466,0,1,3,0,0,0,0,0,0,0,0,2,27,5,2,1,2,1,3,53
467,1,2,1,1,0,1,0,0,1.68,26,0,2,27,5,2,1,2,1,3,53
467,0,2,2,0,1,0,0,1,1.06,48,0,2,27,5,2,1,2,1,3,53
467,0,2,3,0,0,0,0,0,0,0,0,2,27,5,2,1,2,1,3,53
468,0,3,1,1,0,0,1,0,1.68,167,0,2,27,5,2,1,2,1,3,53
468,0,3,2,0,1,0,0,1,0.36,20,0,2,27,5,2,1,2,1,3,53
468,1,3,3,0,0,0,0,0,0,0,0,2,27,5,2,1,2,1,3,53
469,1,4,1,1,0,0,0,1,3.09,26,0,2,27,5,2,1,2,1,3,53
469,0,4,2,0,1,1,0,0,0.89,48,0,2,27,5,2,1,2,1,3,53
469,0,4,3,0,0,0,0,0,0,0,0,2,27,5,2,1,2,1,3,53
470,0,5,1,1,0,1,0,0,0.49,91,0,2,27,5,2,1,2,1,3,53
470,1,5,2,0,1,0,1,0,1.06,57,0,2,27,5,2,1,2,1,3,53
470,0,5,3,0,0,0,0,0,0,0,0,2,27,5,2,1,2,1,3,53
471,1,6,1,1,0,0,0,1,0.49,167,0,2,27,5,2,1,2,1,3,53
471,0,6,2,0,1,0,1,0,0.89,20,0,2,27,5,2,1,2,1,3,53
471,0,6,3,0,0,0,0,0,0,0,0,2,27,5,2,1,2,1,3,53
472,0,7,1,1,0,0,0,1,3.09,167,0,2,27,5,2,1,2,1,3,53
472,1,7,2,0,1,0,0,1,1.06,57,0,2,27,5,2,1,2,1,3,53
472,0,7,3,0,0,0,0,0,0,0,0,2,27,5,2,1,2,1,3,53
473,0,8,1,1,0,1,0,0,0.49,26,0,2,27,5,2,1,2,1,3,53
473,1,8,2,0,1,1,0,0,0.36,20,0,2,27,5,2,1,2,1,3,53
473,0,8,3,0,0,0,0,0,0,0,0,2,27,5,2,1,2,1,3,53
474,1,9,1,1,0,0,1,0,3.09,91,0,2,27,5,2,1,2,1,3,53
474,0,9,2,0,1,1,0,0,0.36,57,0,2,27,5,2,1,2,1,3,53
474,0,9,3,0,0,0,0,0,0,0,0,2,27,5,2,1,2,1,3,53
475,0,1,1,1,0,1,0,0,3.09,91,0,0,0,8,2,1,2,0,0,54
475,1,1,2,0,1,0,0,1,0.89,20,0,0,0,8,2,1,2,0,0,54
475,0,1,3,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,54
476,0,2,1,1,0,1,0,0,3.09,26,0,0,0,8,2,1,2,0,0,54
476,1,2,2,0,1,0,1,0,0.36,48,0,0,0,8,2,1,2,0,0,54
476,0,2,3,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,54
477,0,3,1,1,0,0,0,1,0.49,91,0,0,0,8,2,1,2,0,0,54
477,1,3,2,0,1,0,0,1,0.36,48,0,0,0,8,2,1,2,0,0,54
477,0,3,3,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,54
478,1,4,1,1,0,0,0,1,1.68,26,0,0,0,8,2,1,2,0,0,54
478,0,4,2,0,1,0,1,0,0.36,57,0,0,0,8,2,1,2,0,0,54
478,0,4,3,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,54
479,0,5,1,1,0,1,1,0,3.09,26,0,0,0,8,2,1,2,0,0,54
479,1,5,2,0,1,0,1,0,1.06,20,0,0,0,8,2,1,2,0,0,54
479,0,5,3,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,54
480,0,6,1,1,0,0,0,1,1.68,91,0,0,0,8,2,1,2,0,0,54
480,0,6,2,0,1,1,0,0,1.06,20,0,0,0,8,2,1,2,0,0,54
480,1,6,3,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,54
481,0,7,1,1,0,1,0,0,1.68,167,0,0,0,8,2,1,2,0,0,54
481,0,7,2,0,1,1,0,0,0.89,57,0,0,0,8,2,1,2,0,0,54
481,1,7,3,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,54
482,0,8,1,1,0,0,1,0,0.49,26,0,0,0,8,2,1,2,0,0,54
482,1,8,2,0,1,0,0,1,0.89,57,0,0,0,8,2,1,2,0,0,54
482,0,8,3,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,54
483,0,9,1,1,0,0,1,0,0.49,167,0,0,0,8,2,1,2,0,0,54
483,0,9,2,0,1,1,0,0,1.06,48,0,0,0,8,2,1,2,0,0,54
483,1,9,3,0,0,0,0,0,0,0,0,0,0,8,2,1,2,0,0,54
484,0,1,1,1,0,0,1,0,1.68,91,0,1,19,3,2,6,2,6,10,55
484,1,1,2,0,1,0,1,0,0.89,48,0,1,19,3,2,6,2,6,10,55
484,0,1,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,6,10,55
485,1,2,1,1,0,1,0,0,1.68,26,0,1,19,3,2,6,2,6,10,55
485,0,2,2,0,1,0,0,1,1.06,48,0,1,19,3,2,6,2,6,10,55
485,0,2,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,6,10,55
486,0,3,1,1,0,0,1,0,1.68,167,0,1,19,3,2,6,2,6,10,55
486,1,3,2,0,1,0,0,1,0.36,20,0,1,19,3,2,6,2,6,10,55
486,0,3,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,6,10,55
487,0,4,1,1,0,0,0,1,3.09,26,0,1,19,3,2,6,2,6,10,55
487,1,4,2,0,1,1,0,0,0.89,48,0,1,19,3,2,6,2,6,10,55
487,0,4,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,6,10,55
488,0,5,1,1,0,1,0,0,0.49,91,0,1,19,3,2,6,2,6,10,55
488,1,5,2,0,1,0,1,0,1.06,57,0,1,19,3,2,6,2,6,10,55
488,0,5,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,6,10,55
489,0,6,1,1,0,0,0,1,0.49,167,0,1,19,3,2,6,2,6,10,55
489,1,6,2,0,1,0,1,0,0.89,20,0,1,19,3,2,6,2,6,10,55
489,0,6,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,6,10,55
490,0,7,1,1,0,0,0,1,3.09,167,0,1,19,3,2,6,2,6,10,55
490,1,7,2,0,1,0,0,1,1.06,57,0,1,19,3,2,6,2,6,10,55
490,0,7,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,6,10,55
491,0,8,1,1,0,1,0,0,0.49,26,0,1,19,3,2,6,2,6,10,55
491,1,8,2,0,1,1,0,0,0.36,20,0,1,19,3,2,6,2,6,10,55
491,0,8,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,6,10,55
492,0,9,1,1,0,0,1,0,3.09,91,0,1,19,3,2,6,2,6,10,55
492,1,9,2,0,1,1,0,0,0.36,57,0,1,19,3,2,6,2,6,10,55
492,0,9,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,6,10,55
493,0,1,1,1,0,1,0,0,3.09,91,1,4,50,5,1,2,1,4,11,56
493,1,1,2,0,1,0,0,1,0.89,20,1,4,50,5,1,2,1,4,11,56
493,0,1,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
494,0,2,1,1,0,1,0,0,3.09,26,1,4,50,5,1,2,1,4,11,56
494,1,2,2,0,1,0,1,0,0.36,48,1,4,50,5,1,2,1,4,11,56
494,0,2,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
495,0,3,1,1,0,0,0,1,0.49,91,1,4,50,5,1,2,1,4,11,56
495,1,3,2,0,1,0,0,1,0.36,48,1,4,50,5,1,2,1,4,11,56
495,0,3,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
496,0,4,1,1,0,0,0,1,1.68,26,1,4,50,5,1,2,1,4,11,56
496,1,4,2,0,1,0,1,0,0.36,57,1,4,50,5,1,2,1,4,11,56
496,0,4,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
497,0,5,1,1,0,1,1,0,3.09,26,1,4,50,5,1,2,1,4,11,56
497,1,5,2,0,1,0,1,0,1.06,20,1,4,50,5,1,2,1,4,11,56
497,0,5,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
498,0,6,1,1,0,0,0,1,1.68,91,1,4,50,5,1,2,1,4,11,56
498,1,6,2,0,1,1,0,0,1.06,20,1,4,50,5,1,2,1,4,11,56
498,0,6,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
499,0,7,1,1,0,1,0,0,1.68,167,1,4,50,5,1,2,1,4,11,56
499,1,7,2,0,1,1,0,0,0.89,57,1,4,50,5,1,2,1,4,11,56
499,0,7,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
500,0,8,1,1,0,0,1,0,0.49,26,1,4,50,5,1,2,1,4,11,56
500,1,8,2,0,1,0,0,1,0.89,57,1,4,50,5,1,2,1,4,11,56
500,0,8,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
501,0,9,1,1,0,0,1,0,0.49,167,1,4,50,5,1,2,1,4,11,56
501,1,9,2,0,1,1,0,0,1.06,48,1,4,50,5,1,2,1,4,11,56
501,0,9,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
502,0,1,1,1,0,1,0,0,3.09,91,0,1,24,3,2,1,1,2,2,57
502,0,1,2,0,1,0,0,1,0.89,20,0,1,24,3,2,1,1,2,2,57
502,1,1,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
503,0,2,1,1,0,1,0,0,3.09,26,0,1,24,3,2,1,1,2,2,57
503,0,2,2,0,1,0,1,0,0.36,48,0,1,24,3,2,1,1,2,2,57
503,1,2,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
504,0,3,1,1,0,0,0,1,0.49,91,0,1,24,3,2,1,1,2,2,57
504,0,3,2,0,1,0,0,1,0.36,48,0,1,24,3,2,1,1,2,2,57
504,1,3,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
505,0,4,1,1,0,0,0,1,1.68,26,0,1,24,3,2,1,1,2,2,57
505,0,4,2,0,1,0,1,0,0.36,57,0,1,24,3,2,1,1,2,2,57
505,1,4,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
506,0,5,1,1,0,1,1,0,3.09,26,0,1,24,3,2,1,1,2,2,57
506,0,5,2,0,1,0,1,0,1.06,20,0,1,24,3,2,1,1,2,2,57
506,1,5,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
507,0,6,1,1,0,0,0,1,1.68,91,0,1,24,3,2,1,1,2,2,57
507,0,6,2,0,1,1,0,0,1.06,20,0,1,24,3,2,1,1,2,2,57
507,1,6,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
508,0,7,1,1,0,1,0,0,1.68,167,0,1,24,3,2,1,1,2,2,57
508,0,7,2,0,1,1,0,0,0.89,57,0,1,24,3,2,1,1,2,2,57
508,1,7,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
509,0,8,1,1,0,0,1,0,0.49,26,0,1,24,3,2,1,1,2,2,57
509,0,8,2,0,1,0,0,1,0.89,57,0,1,24,3,2,1,1,2,2,57
509,1,8,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
510,0,9,1,1,0,0,1,0,0.49,167,0,1,24,3,2,1,1,2,2,57
510,0,9,2,0,1,1,0,0,1.06,48,0,1,24,3,2,1,1,2,2,57
510,1,9,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
511,1,1,1,1,0,1,0,0,3.09,91,1,2,25,5,1,6,1,4,2,58
511,0,1,2,0,1,0,0,1,0.89,20,1,2,25,5,1,6,1,4,2,58
511,0,1,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
512,1,2,1,1,0,1,0,0,3.09,26,1,2,25,5,1,6,1,4,2,58
512,0,2,2,0,1,0,1,0,0.36,48,1,2,25,5,1,6,1,4,2,58
512,0,2,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
513,1,3,1,1,0,0,0,1,0.49,91,1,2,25,5,1,6,1,4,2,58
513,0,3,2,0,1,0,0,1,0.36,48,1,2,25,5,1,6,1,4,2,58
513,0,3,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
514,1,4,1,1,0,0,0,1,1.68,26,1,2,25,5,1,6,1,4,2,58
514,0,4,2,0,1,0,1,0,0.36,57,1,2,25,5,1,6,1,4,2,58
514,0,4,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
515,0,5,1,1,0,1,1,0,3.09,26,1,2,25,5,1,6,1,4,2,58
515,1,5,2,0,1,0,1,0,1.06,20,1,2,25,5,1,6,1,4,2,58
515,0,5,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
516,0,6,1,1,0,0,0,1,1.68,91,1,2,25,5,1,6,1,4,2,58
516,1,6,2,0,1,1,0,0,1.06,20,1,2,25,5,1,6,1,4,2,58
516,0,6,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
517,0,7,1,1,0,1,0,0,1.68,167,1,2,25,5,1,6,1,4,2,58
517,1,7,2,0,1,1,0,0,0.89,57,1,2,25,5,1,6,1,4,2,58
517,0,7,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
518,0,8,1,1,0,0,1,0,0.49,26,1,2,25,5,1,6,1,4,2,58
518,1,8,2,0,1,0,0,1,0.89,57,1,2,25,5,1,6,1,4,2,58
518,0,8,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
519,0,9,1,1,0,0,1,0,0.49,167,1,2,25,5,1,6,1,4,2,58
519,1,9,2,0,1,1,0,0,1.06,48,1,2,25,5,1,6,1,4,2,58
519,0,9,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
520,0,1,1,1,0,0,1,0,1.68,91,1,3,43,3,1,2,1,4,12,59
520,1,1,2,0,1,0,1,0,0.89,48,1,3,43,3,1,2,1,4,12,59
520,0,1,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
521,0,2,1,1,0,1,0,0,1.68,26,1,3,43,3,1,2,1,4,12,59
521,1,2,2,0,1,0,0,1,1.06,48,1,3,43,3,1,2,1,4,12,59
521,0,2,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
522,0,3,1,1,0,0,1,0,1.68,167,1,3,43,3,1,2,1,4,12,59
522,1,3,2,0,1,0,0,1,0.36,20,1,3,43,3,1,2,1,4,12,59
522,0,3,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
523,0,4,1,1,0,0,0,1,3.09,26,1,3,43,3,1,2,1,4,12,59
523,1,4,2,0,1,1,0,0,0.89,48,1,3,43,3,1,2,1,4,12,59
523,0,4,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
524,0,5,1,1,0,1,0,0,0.49,91,1,3,43,3,1,2,1,4,12,59
524,1,5,2,0,1,0,1,0,1.06,57,1,3,43,3,1,2,1,4,12,59
524,0,5,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
525,0,6,1,1,0,0,0,1,0.49,167,1,3,43,3,1,2,1,4,12,59
525,1,6,2,0,1,0,1,0,0.89,20,1,3,43,3,1,2,1,4,12,59
525,0,6,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
526,0,7,1,1,0,0,0,1,3.09,167,1,3,43,3,1,2,1,4,12,59
526,1,7,2,0,1,0,0,1,1.06,57,1,3,43,3,1,2,1,4,12,59
526,0,7,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
527,0,8,1,1,0,1,0,0,0.49,26,1,3,43,3,1,2,1,4,12,59
527,1,8,2,0,1,1,0,0,0.36,20,1,3,43,3,1,2,1,4,12,59
527,0,8,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
528,0,9,1,1,0,0,1,0,3.09,91,1,3,43,3,1,2,1,4,12,59
528,1,9,2,0,1,1,0,0,0.36,57,1,3,43,3,1,2,1,4,12,59
528,0,9,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
529,0,1,1,1,0,0,1,0,1.68,91,0,4,48,4,1,2,1,4,12,60
529,0,1,2,0,1,0,1,0,0.89,48,0,4,48,4,1,2,1,4,12,60
529,1,1,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
530,0,2,1,1,0,1,0,0,1.68,26,0,4,48,4,1,2,1,4,12,60
530,1,2,2,0,1,0,0,1,1.06,48,0,4,48,4,1,2,1,4,12,60
530,0,2,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
531,0,3,1,1,0,0,1,0,1.68,167,0,4,48,4,1,2,1,4,12,60
531,1,3,2,0,1,0,0,1,0.36,20,0,4,48,4,1,2,1,4,12,60
531,0,3,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
532,1,4,1,1,0,0,0,1,3.09,26,0,4,48,4,1,2,1,4,12,60
532,0,4,2,0,1,1,0,0,0.89,48,0,4,48,4,1,2,1,4,12,60
532,0,4,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
533,0,5,1,1,0,1,0,0,0.49,91,0,4,48,4,1,2,1,4,12,60
533,0,5,2,0,1,0,1,0,1.06,57,0,4,48,4,1,2,1,4,12,60
